,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
209,Cable Assisted Wheel Rollout,['Auxiliary'],['Isolated'],['Pull'],"With ab wheel attached to cable via double looped strap attachment, straddle cable facing away from low pulley. Kneel with both knees on mat. Grasp handles on wheel to each side with overhand grip. Position wheel near front of knees and lean over wheel with arms extended downward, supporting upper body.","With arms straight, roll wheel out as far as possible. Lower body gently to floor extending arms forward. Raise body back up by flexing hips and pulling arms back to original position. Return until hips are extended. Repeat.","Keep elbows straight or nearly straight throughout exercise. Exercise can be performed without assistance. Rectus Abdominis and Obliques practically contract isometrically since little waist flexion occurs under resistance. With no waist flexion, Rectus Abdominis and External Oblique act to stabilize pelvis and waist during hip flexion. See target muscle of rollout question. Also see Spot Reduction Myth and Lower Ab Myth.",[],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Deltoid, Posterior', 'Rhomboids']","['Rectus Abdominis', 'Obliques', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Wrist Flexors']",[]
210,Cable Lying Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Attach cable ankle straps to both ankles, then attach ankle straps to cable. Lie supine on floor or mat, back far enough so cable is taut. Grasp support behind head.",Raise legs by flexing hips and knees until thighs are just past perpendicular to torso or before hips raise off of bench. Return until hips and knees are extended. Repeat.,"Exercise can be performed on bench. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible (see Cable Lying Leg-Hip Raise). Knees may be kept extended throughout leg raise to increase intensity (see Cable Lying Straight Leg Raise). Also known as Cable Lying Knee Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
211,Cable Lying Leg Raise (on bench),['Auxiliary'],['Isolated'],['Pull'],Attach cable ankle straps to both ankles. Sit on end of bench facing pulley at bench height. Attach cable to both ankle straps. Lie supine on bench until cable is taut. Grasp sides of bench behind head.,Raise legs by flexing hips and knees until thighs are past perpendicular to torso or before hips raise off of bench. Return until hips and knees are extended. Repeat.,"Training partner or trainer may need to assist attaching ankle cuffs to cable. Ankle cuffs may also be attached to cable pulley in lowest position when feet are on floor, but assistance may be needed to raise pulley to bench height. Cable Lying Leg Raise on floor is easier to set up.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
212,Cable Lying Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Attach cable ankle straps to both ankles, then attach ankle straps to cable. Lie supine on floor, mat, or bench back far enough so cable is taut. Grasp support behind head.","With knees straight, raise legs by flexing hips until thighs are just past perpendicular to torso or before hips raise off of mat. Return until hips are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Cable Lying Leg-Hip Raise. Knees can flex along with hips to decrease intensity; see Cable Lying Leg Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
213,Cable Standing Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Attach cable ankle cuff to one ankle. Stand facing away from low pulley. Step forward with opposite leg so leg with cuff is pulled back. Grasp lateral bars or other prop for support.,"Raise knee by flexing hip while allowing lower leg to bend back under resistance. When thigh is just beyond horizontal, lower leg until hip and knee is extended. Repeat. Continue with opposite leg.",Also known as Cable Standing Knee Raise. See Spot Reduction Myth and Lower Ab Myth.,['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum']",[]
214,Cable Standing Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Stand facing away from low pulley. Place foot in cable boot or foot harness. Grasp lateral bars or other prop for support. Stand forward on free leg, allowing leg attached to cable to be pulled back.",Raise leg upward by flexing hip while keeping knee straight. Raise leg as high as possible. Lower leg to original starting position. Repeat. Continue with opposite leg.,"Since knee of moving leg is straight and waist flexion is impeded by standing leg, range of motion will be limit to hamstring flexibility. See Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadratus lumborum', 'Gluteus Medius', 'Gluteus Minimus']",[]
215,Lever Hip Flexion,['Auxiliary'],['Isolated'],['Pull'],Stand on platform facing to one side and grasp bar for support. Position front of leg nearest to machine against padded roller while standing on other leg.,Raise lever by flexing hip until knee is higher than hip. Return until hip is extended. Repeat. Continue with opposite leg.,"Machine must be adjusted to align hip with lever fulcrum. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Conversely, it may be necessary to completely flex hips before waist flexion is possible, which is not practical with the opposite leg supporting body. See Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum']",[]
216,Lever Lying Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on end of bench with both legs over padded lever and hips aligned with fulcrum. Strap legs onto padded lever. Lie supine on bench. Grasp handles near head.,Raise legs by flexing hips until they are completely flexed. Lower legs until hips are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Also known as Lever Lying Hip Flexion. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
217,Lever Vertical Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Grasp handles slightly to front and stand on foot bar with knees slightly bent and hips against pad.,"With back straight, raise legs as high as possible by flexing hips. Return and repeat.","Exercise is typically performed without added resistance. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It is necessary to raise legs higher than what is shown before waist flexion occurs; see Lever Vertical Leg-Hip Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[]
218,Weighted Decline Sit-up,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on apparatus with lower leg secured under padded bar. Hold weight in front of chest (as shown) or behind neck or use no weight.,Lower body back until hips are almost extended. Raise body by flexing hips until torso is upright. Repeat.,"Exercise can be performed without added weight until more resistance is needed. Lower decline to increase resistance. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. See Arm Position During Waist Exercises and Spot Reduction Myth and Lower Ab Myth. Also see Dangerous Exercise Essay.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Rectus Femoris', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
219,Weighted Hanging Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Place weight between ankles or use no weight. Grasp and hang from high bar.,Raise legs by flexing hips and knees until hips are completely flexed or knees are well above hips. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Exercise may be performed with ab straps. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Hanging Leg-Hip Raise.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
220,Weighted Hanging Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Place weight between ankles or use no weight. Grasp and hang from high bar.,"With knees straight, raise legs by flexing hips until thighs are just past parallel to floor. Return until hips are extended downward. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Hanging Leg-Hip Raise.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
221,Weighted Incline Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on incline board. Place weight between feet or use no weight. Lie supine on incline board with torso elevated. Grasp feet hooks or sides of board for support.,Raise legs by flexing hips and knees until hips are completely flexed. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Incline Leg-Hip Raise.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
222,Weighted Incline Leg Raise (arms on pads),['Auxiliary'],['Isolated'],['Pull'],Sit on bottom edge of incline board and place weight between feet. Lie back on incline board. Grasp handles and place forearms on arm pads to each side.,Raise legs by flexing hips and knees until hips are completely flexed. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Incline Leg-Hip Raise. Exercise can also be performed on incline board or without added weight until more resistance is needed. Also known as Weighted Incline Knee Raise with arms on pads. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
223,Weighted Incline Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on incline board. Place weight between ankles. Lie supine on incline board with torso elevated. Grasp feet hooks or sides of board for support.,"With knees straight, raise legs by flexing hips until thighs are just past perpendicular to torso. Return until hips and knees are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Incline Leg-Hip Raise. Care should be taken not to have weight falling over or thrown onto sensive bodily areas. For this reason increasing incline to increase intensity may be wiser than adding additional weight.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
224,Weighted Incline Straight Leg Raise (arms on pads),['Auxiliary'],['Isolated'],['Pull'],Sit on bottom edge of incline board and place weight between feet. Lie back on incline board. Grasp handles and place forearms on arm pads to each side.,"With knees straight, raise legs by flexing hips until hips are flexed. Return until hips and knees are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Incline Leg-Hip Raise. Care should be taken not to have weight falling over or thrown onto sensitive bodily areas. For this reason, increasing incline to increase intensity may be wiser than adding additional weight.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
225,Weighted Lying Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on end of bench. Place weight between feet. Lie supine on bench. Grasp bench on each side behind head for support.,Raise legs by flexing hips and knees until hips are completely flexed. Return until hips and knees are extended. Repeat.,Exercise can be performed without added weight until more resistance is needed (see Lying Leg Raise). Knees may be kept extended throughout leg raise to increase intensity.,['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
226,Weighted Roman Chair Sit-up,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on apparatus with lower leg secured under padded bar. Hold weight to front of chest or behind neck or use no weight.,Lower body back until hips are almost extended. Raise body by flexing hips until torso is upright. Repeat.,"Exercise can be performed on standard bench or without added weight. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. See Arm Position During Waist Exercises and Spot Reduction Myth and Lower Ab Myth. Also see Dangerous Exercise Essay.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Rectus Femoris', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
227,Weighted Seated Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on edge of bench with legs extended to floor. Place weight between ankles. Grasp edge of bench. Lean torso back and balance bodyweight on edge of bench.,Raise legs by flexing hips and knees while pulling torso slightly forward to maintain balance. Return by extending hips and knees and lean torso back to counter balance. Repeat.,"Heels may make contact with floor to maintain balance at bottom of movement. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible. Exercise can be performed without added weight until more resistance is needed (See Seated Leg Raise without weight). Also known as Weighted Knee Tuck across bench. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
228,Weighted Vertical Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Place weight between ankles or use no weight. Position forearms on padded parallel bars with hands on handles, and back on vertical pad.",Raise legs by flexing hips and knees until hips are completely flexed or knees are well above hips. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Vertical Leg-Hip Raise.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
229,Weighted Vertical Leg Raise (on parallel bars),['Auxiliary'],['Isolated'],['Pull'],Place weight between ankles. Stand between parallel bars and grip bar on each side with overhand grip. Lift body off floor and balance body upright with arms straight.,Raise legs by flexing hips and knees until thighs are just past parallel to floor. Return until hips and knees are extended. Repeat.,"This exercise is alternative to Vertical Leg Raise when apparatus is not available, or Hanging Leg Raise when high bar is not available or too low to allow for adequate leg clearance. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Vertical Leg-Hip Raise on parallel bars.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Latissimus Dorsi', 'Deltoid, Posterior', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Trapezius, Lower', 'Triceps Brachii']",[]
230,Weighted Vertical Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Place weight between ankles or use no weight. Position forearms on padded parallel bars with hands on handles, and back on vertical pad.","With knees straight, raise legs by flexing hips until thighs are just past parallel to floor. Return until hips are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Vertical Leg-Hip Raise.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
231,Hanging Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Grasp and hang from high bar with slightly wider than shoulder width overhand grip.,Raise legs by flexing hips and knees until hips are completely flexed or knees are well above hips. Return until hips and knees are extended downward. Repeat.,"Exercise can be performed with ab straps. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Also known as Hanging Knee Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
232,Hanging Leg Raise (with ab straps),['Auxiliary'],['Isolated'],['Pull'],Stand below ab straps hanging from high bar. Place upper arms in straps and grasp straps above.,Raise legs by flexing hips and knees until hips are completely flexed or knees are well above hips. Return until hips and knees are extended downward. Repeat.,"Exercise can be performed without ab straps, by hanging from high bar. Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Also known as Hanging Knee Raise with ab straps. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques']",[]
233,Hanging Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Grasp and hang from high bar with slightly wider than shoulder width overhand grip.,"With knees straight, raise legs by flexing hips until hips are completely flexed or knees are well above hips. Return until hips are extended downward. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible as in hip leg raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
234,Incline Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Lie supine on incline board with torso elevated. Grasp feet hooks or sides of board for support.,Raise legs by flexing hips and knees until hips are completely flexed. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Also known as Incline Knee Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
235,Incline Leg Raise (arms on pads),['Auxiliary'],['Isolated'],['Pull'],Lie back on incline board. Grasp handles and place forearms on arm pads to each side.,Raise legs by flexing hips and knees until hips are flexed. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible; see Weighted Incline Leg-Hip Raise. Exercise can also be performed on incline board. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
236,Incline Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on incline board. Lie supine on incline board with torso elevated. Grasp feet rollers or sides of board for support.,"With knees straight, raise legs by flexing hips until hips are completely flexed. Return until hips and knees are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Attempting to perform Incline Straight Leg-Hip Raise at a low incline would not load waist and hip flexors after they travel beyond vertical so that sort of movement would need to be performed on steep incline or vertical position, requiring much greater strength. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
237,Incline Straight Leg Raise (arms on pads),['Auxiliary'],['Isolated'],['Pull'],Lie back on incline board. Grasp handles and place forearms on arm pads to each side.,"With knees straight, raise legs by flexing hips until hips are flexed. Return until hips and knees are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Attempting to perform Incline Straight Leg-Hip Raise at a low incline would not load waist and hip flexors after they travel beyond vertical so that sort of movement would need to be performed on steep incline or vertical position, requiring much greater strength. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
238,Lying Leg Raise (on bench),['Auxiliary'],['Isolated'],['Pull'],Lie supine on bench. Place hands under lower buttock on each side to support pelvis.,Raise legs by flexing hips and knees until thighs are completely flexed. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Also known as Lying Knee Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
239,Lying Simultaneous Alternating Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Lie supine on bench or mat. Place hands under lower buttock on each side to support pelvis. Raise bent leg up so lower leg is approximately horizonal above hip. If lying on floor, raise other leg slightly off of floor.","Simultaneously change positions of legs, lowering and straightening raised leg down just above floor while raising and bending lower leg to opposite position. Continue alternating leg positions.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Conversely, it may be necessary to completely flex hips before waist flexion is possible, which is not practical with alternating leg movements. Also known as Lying Simultaneous Alternating Knee Raise. Also see Spot Reduction Myth and Lower Ab Myth.",[],[],[],[]
240,Lying Leg Raise (on floor),['Auxiliary'],['Isolated'],['Pull'],Lie supine on mat or floor. Place hands under lower buttock on each side to support pelvis.,Raise legs by flexing hips and knees until thighs are completely flexed. Return until hips and knees are extended. Repeat.,"Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
241,Lying Straight Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Lie supine on bench or mat. Place hands under lower buttock on each side to support pelvis.,"Keeping knees straight, raise legs by flexing hips until hips are completely flexed. Return until hips and knees are extended. Repeat.","Rectus Abdominis and Obliques only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible, as in leg-hip raise. Attempting to perform Lying Straight Leg Hip Raise would not load waist and hip flexors after they travel beyond vertical so that sort of movement would need to be performed on steep incline or vertical position, requiring much greater strength. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
