,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
180,Barbell Rack Pull,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"In power rack, with barbell on safety bar in low position, place feet shoulder width or slightly narrower beneath bar. Squat down and grasp bar with shoulder width or slightly wider overhand or mixed grip.",Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.,"Throughout lift, keep hips low, shoulders high, arms and back straight. Knees should point same direction as feet throughout movement. Keep bar close to body to improve mechanical leverage. Grip strength and strength endurance often limit ability to perform multiple reps at heavy resistances. Gym chalk, wrist straps, grip work, and mixed grip can be used to enhance grip. Mixed grip indicates one hand holding with overhand grip and other hand holding with underhand grip. Barbell Rack Pull emphasizes mid portion of Deadlift and allows more weight to be used while sparing leg involvement. Measuring bottom of plates from ground: 2"" (5 cm), 4"" (10 cm), 6"" (15 cm), or higher can be used.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Quadriceps', 'Hamstrings (above knees)', 'Soleus']","['Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
181,Barbell Sumo Deadlift,['Basic'],['Compound'],['Pull'],"Position feet under bar with very wide stance. Squat down and grasp bar between legs with shoulder width mixed grip. Face forward while positioning shoulders upward with arms straight, chest high, hips low, and back straight.","Pull bar up by driving feet outward while pulling chest up. Extend knees when bar passes knees. At top of lift, when torso is upright, drive shoulders back and chest up. Return weight to floor by bending hips back and knees pointed outward, while keeping chest high and back straight. Repeat.",Target muscle is exercised isometrically. Heavy barbell deadlifts significantly engages Latissmus Dorsi.,['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Quadriceps', 'Soleus']","['Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
182,Barbell Sumo Block Pull,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"With barbell on blocks, position feet under bar with very wide stance. Squat down and grasp bar between legs with shoulder width mixed grip. Face forward while positioning shoulders upward with arms straight, chest high, hips low, and back straight.","Pull bar up by driving feet outward while pulling chest up. Extend knees when bar passes knees. At top of lift, when torso is upright, drive shoulders back and chest up. Return weight to blocks by bending hips back and knees pointed outward, while keeping chest high and back straight. Repeat.","Use shoulder width grip since narrower than shoulder width grip will make it more difficult to lockout at top. Throughout lift, keep hips low, shoulders high, arms and back straight, and knees pointed out same direction as feet. Also, keep bar close to body to improve mechanical leverage. With wide stance, push feet out to sides and not down to prevent knees from buckling inward. Pushing knees out will allow hips to travel toward bar more quickly while improving leverage. Barbell Sumo Block Pull emphasizes mid portion of Sumo Deadlift and allows more weight to be used while sparing leg involvement. 2"" (5 cm), 4"" (10 cm), 6"" (15 cm), or higher can be used.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Quadriceps', 'Soleus']","['Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
183,Barbell Stiff Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Stand with shoulder width or narrower stance on shallow platform with feet flat beneath bar. Bend knees and bend over with lower back straight. Grasp barbell with shoulder width overhand or mixed grip, shoulder width or slightly wider. Lift weight to standing position.","Lower bar to top of feet by bending hips. Bend knees slightly during descent and keep waist straight, flexing only slightly at bottom. With knees bent, lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.","Lower back may bend slightly during full hip flexion. Erector Spinae is exercised isometrically if low back does articulate as with Straight Back Stiff Leg Deadlift (targeting Glutes). Begin with light weight and add additional weight gradually to allow adequate adaptation. Throughout lift keep arms straight. Knee can be kept bent throughout movement. Keep bar over top of feet, close to legs. Do not pause or bounce at bottom of lift.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']","['Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
184,Barbell Straight Leg Deadlift,['Basic'],['Compound'],['Pull'],"Stand with shoulder width or narrower stance on shallow platform with feet flat beneath bar. Bend knees and bend over with lower back straight. Grasp barbell with shoulder width overhand or mixed grip, shoulder width or slightly wider. Lift weight to standing position.","With knees straight, lower bar toward top of feet by bending hips and waist. Lift bar by extending waist and hip until standing upright. Pull shoulders back slightly if rounded. Repeat.","Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift keep arms and knees straight. Keep bar over top of feet, close to legs. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person.",['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
185,Trap Bar Deadlift,['Basic'],['Compound'],['Pull'],"Stand with feet shoulder width or narrower in trap bar, weight to each side. Squat down with feet flat, low back taut. Grasp handles to sides.",Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.,"Target muscle is exercised isometrically . Throughout lift, keep hips low, shoulders high, arms and back straight.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Quadriceps', 'Soleus']","['Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
186,Trap Bar Stiff Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand on platform under loaded trap bar. Squat down and grasp handles to sides. Squat / Deadlift bar up to standing position.,"Lower bar by bending hips. Bend knees slightly during descent and keep waist straight, flexing only slightly at bottom. With knees bent, lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.","Lower back may bend slightly during full hip flexion. Erector Spinae is exercised isometrically if low back does articulate as with Straight Back Stiff Leg Deadlift (targeting Glutes). Begin with light weight and add additional weight gradually to allow adequate adaptation. Throughout lift, keep arms straight. Knee can be kept bent throughout movement. Keep bar over top of feet, close to legs.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']","['Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
187,Trap Bar Straight Leg Deadlift,['Basic'],['Compound'],['Pull'],Stand on platform under loaded trap bar. Squat down and grasp handles to sides. Squat / Deadlift bar up to standing position.,"With knees straight, lower bar down by bending hips. After hips can no longer flex, bend waist as weights approach floor. Hands should be lowered near sides of ankles. Set weight on floor. Lift bar by extending waist and hip until standing upright. Pull shoulders back slightly if rounded. Repeat.","Not all trap bar designs may allow for this movement. A squared open-ended trap bar is used in this demonstration. Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift, keep arms and knees straight.",['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
188,Cable Stiff Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand between two very low pulleys with shoulder width or narrower stance. Squat down and grasp stirrup attachments to each side. Stand upright with arms straight down to sides.,"Bow forward by bending hips. Bend knees slightly during descent and keep waist straight, flexing low back at bottom. With knees slightly bent, raise torso by extending at waist, then hips, gradually extending knees until standing upright. Pull shoulders back slightly if rounded. Repeat.","Lower back may bend slightly during hip flexion phase. Erector Spinae is exercised isometrically if low back does articulate as with Straight Back Stiff Leg Deadlift (targeting Glutes). Begin with light weight and add additional weight gradually to allow adequate adaptation. Throughout lift, keep arms straight. Knee can be kept bent throughout movement. Do not stand behind pulleys.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']","['Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
189,Cable Straight Leg Deadlift,['Basic'],['Compound'],['Pull'],Stand between two very low pulleys with shoulder width or narrower stance. Squat down and grasp stirrup attachments to each side. Stand upright with arms straight down to sides.,"With knees straight, bow forward by bending hips. Bend waist as stirrups approach lowest position. Lift dumbbells by extending hips and waist until standing upright. Pull shoulders back slightly if rounded. Repeat.","Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift, keep arms and knees straight. Do not stand behind pulleys. Do not pause or bounce at bottom of lift. Lower back may bend slightly during full hip flexion phase. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person depending on flexibility. See Dangerous Exercise Essay. Also see Straight Back Straight Leg Deadlift.",['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
190,Dumbbell Straight Leg Deadlift,['Basic'],['Compound'],['Pull'],Stand with shoulder width or narrower stance. Grasp dumbbells to sides.,"With knees straight, lower dumbbells to top or sides of feet by bending hips. Allow hips to fall back and bend waist as dumbbell approaches feet. Lift dumbbells by extending hips and waist until standing upright. Pull shoulders back if rounded. Repeat.",Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift keep arms and knees straight. Keep dumbbells close to legs. Do not pause or bounce at bottom of lift. Lower back may bend slightly during full hip flexion phase. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person depending on flexibility. See Dangerous Exercise Essay.,['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
191,Dumbbell One Arm Straight Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand with shoulder width or wide stance. Grasp dumbbell to side. Place opposite hand to side or behind low back.,"With knees straight, lower dumbbell between feet by bending hips and twisting waist, so shoulder of weighted side is turned forward. Allow hips to fall back and waist to bend as dumbbell approaches floor. Lift dumbbell upward and back to side by extending hips and waist until standing upright. Pull shoulder back if rounded. Repeat. Perform exercise with opposite arm.","Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift, keep weighted arm and knees straight. Do not pause or bounce at bottom of lift or jerk weight from floor. Lower back may bend slightly during full hip flexion or it can be kept straight. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full rang e of motion will vary from person to person depending on flexibility. See Dangerous Exercise Essay and Kettlebell Straight-leg Deadlift.",['Erector Spinae'],"['Obliques', 'Quadratus lumborum', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
192,Lever Deadlift (plate loaded),['Basic'],['Compound'],['Pull'],Stand in between lever handles. Squat down with feet flat and grasp handles to sides.,Lift lever by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.,"Target muscle is exercised isometrically. Throughout lift, keep hips low, shoulders high, arms and back straight. Exercise can also be performed facing opposite direction toward fulcrum.",[],"['Gluteus Maximus', 'Adductor Magnus', 'Quadriceps', 'Soleus']","['Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
193,Lever Stiff Leg Deadlift (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand between lever handles with shoulder width or narrower stance. Squat down and grasp handles to each side. Stand upright with arms straight down to sides.,"Bow forward by bending hips. Bend knees slightly during descent and keep waist straight, flexing low back at bottom. With knees slightly bent, raise torso by extending at waist, then hips, gradually extending knees until standing upright. Pull shoulders back slightly if rounded. Repeat.",Lower back may bend slightly during hip flexion phase. Erector Spinae is exercised isometrically if low back does articulate as with Straight Back Stiff Leg Deadlift (targeting Glutes). Begin with light weight and add additional weight gradually to allow adequate adaptation.,['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']","['Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
194,Lever Straight Leg Deadlift (plate loaded),['Basic'],['Compound'],['Pull'],Stand between lever handles with shoulder width or narrower stance. Squat down and grasp handles to each side. Stand upright with arms straight down to sides.,"With knees straight, bow forward by bending hips. Bend waist as stirrups approach lowest position. Lift lever by extending hips and waist until standing upright. Pull shoulders back slightly if rounded. Repeat.","Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift, keep arms and knees straight. Do not stand behind pulleys. Do not pause or bounce at bottom of lift. Lower back may bend slightly during full hip flexion phase. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person depending on flexibility. See Dangerous Exercise Essay. Also see Straight Back Straight Leg Deadlift.",['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
195,Lever Back Extension,['Auxiliary'],['Isolated'],['Pull'],"Sit on machine with back against padded lever. Push hips back against back of seat by pushing feet against platform. Arch back in ""C"" shape.",Extend spine until hyperextended. Return and repeat.,"To avoid hip movement, push hips back into seat by pushing feet into platform throughout exercise. Position foot platform, so small space remains between edge of seat and back of lower thigh. Use seat belt if it becomes difficult to stabilize hips. See Low Back Debate. Also see exercises on old Nautilus Machine and MedEx Low Back Machine.",['Erector Spinae'],[],"['Quadriceps', 'Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']",[]
196,Lever Back Extension,['Auxiliary'],['Isolated'],['Pull'],"Sit in machine with feet on platform, back under padded lever, and hips against back of seat.",Extend lower hips and low back until extended. Return and repeat.,"Those with limited hip flexor flexibility may need to stop before full extension on this particular type of apparatus (fulcrum near hip). Full range of motion will vary from person to person. Many machines may not sufficiently stabilize hips or their fulcrum may be near hip's axis. In which case, synergists muscles become primary movers and erector spinae becomes stabilizer (Graves JE, et. al. 1994). See alternative back extension machines (Nautilus and MedX) with hip stabilization.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']",['Quadriceps'],[]
197,Lever Back Extension,['Auxiliary'],['Isolated'],['Pull'],Sit on seat and secure seat belt. Place feet on foot platform with knees bent approximately 135°. Position leg braces securely on legs. Release lever and grasp handles to each side. Lean completely forward and position back pad against back.,Extend spine until hyperextended. Return and repeat.,Exercise is performed on MedEx isolated lumbar spine apparatus. See Low Back Debate.,['Erector Spinae'],[],"['Quadriceps', 'Gluteus Maximus', 'Adductor Magnus', 'Hamstrings']",[]
198,Lever Kneeling Back Extension,['Auxiliary'],['Isolated'],['Pull'],Slide back under lever pad and kneel on lower pad. Grasp handles and position feet on foot bars. Make sure knees are against knee pad and hips are against upper thigh pad.,Extend spine until hyperextended. Return and repeat.,"Apparatus shown does not allow for full spinal flexion, only allowing for last half of spinal extension.",['Erector Spinae'],[],"['Gluteus Maximus', 'Triceps Brachii']",[]
199,Lever Pull Back Extension,['Auxiliary'],['Isolated'],['Pull'],Sit on machine positioning back of hips against back pad and feet against foot bar with knees bent slightly. Push hips back against back of seat by pushing feet against foot bar. Reach forward and grasp handles with both hands.,Pull lever back until spine hyperextends while keeping hips pushed back against pad. Return and repeat.,"To avoid hip movement, push hips back into seat by pushing feet into foot bar throughout exercise. Apparatus should be adjusted so knees remain slightly bent when hips are pushed back. See Low Back Debate.",['Erector Spinae'],[],"['Quadriceps', 'Gluteus Maximus', 'Adductor Magnus', 'Hamstrings', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
200,Smith Bent Knee Good-morning,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Position bar on back of shoulders. Grasp bar to sides. Disengage bar by rotating bar back.,Bend hips to lower torso forward until parallel to floor. Bend knees slightly during descent. Raise torso until hips are extended. Repeat.,"Target muscle is exercised isometrically . Begin with light weight and add additional weight gradually to allow adequate adaptation. Throughout lift, keep back straight. Knees will have to bend more with those with less hamstring flexibility. Knees can be kept bent throughout movement. Also see straight leg Goodmorning emphasizing Hamstrings.",['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['Quadriceps'],[]
201,Smith Deadlift,['Basic'],['Compound'],['Pull'],Stand with shoulder width or narrower stance with feet flat beneath bar. Grasp bar with shoulder width or slightly wider mixed grip or slightly wider. Disengage bar by rotating bar back.,Squat down to lower bar by bending hips and knees. Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.,"Throughout lift, keep hips low, shoulders high, arms and back straight. Keep bar close to body to improve mechanical leverage. See Smith Deadlift under Gluteus Maximus. Also see Deadlift Analysis.",['Erector Spinae'],"['Gluteus Maximus', 'Quadriceps', 'Adductor Magnus', 'Hamstrings (top half)', 'Soleus']","['Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
202,Smith Stiff Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand with shoulder width or narrower stance on elevated platform with thigh against bar. Grasp bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.,"With knees slightly bent, Lower bar toward top of feet by bending hips. Keep waist straight, flexing only slightly at bottom. Lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.","Lower back may bend slightly during full hip flexion. Erector Spinae is exercised isometrically if low back does articulate as with Straight Back Stiff Leg Deadlift (targeting Glutes). Begin with light weight and add additional weight gradually to allow adequate adaptation. Throughout lift, keep arms straight. Do not pause or bounce at bottom of lift.",['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']","['Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
203,Smith Straight Leg Deadlift,['Basic'],['Compound'],['Pull'],Stand with shoulder width or narrower stance on elevated platform with thigh against bar. Grasp bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.,"With knees straight, lower bar toward top of feet by bending hips. After hips can no longer flex, bend waist as bar approaches top of feet. Lift bar by extending waist and hip until standing upright. Pull shoulders back slightly if rounded. Repeat.","Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift, keep arms and knees straight. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person. Those with less flexibility may not even need to stand on platform. See Dangerous Exercise Essay. Also see Stiff Leg Deadlift.",['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
204,Weighted Hyperextension,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on large pad and lower legs under padded brace. Hold weight to chest or behind neck.,Raise upper body until hips and waist are fully extended. Lower body by bending hips and waist until mild stretch is felt or torso is vertical. Repeat.,"If weight is positioned behind head, neck extensors act as stabilizers:",['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['See comments'],[]
205,Weighted Back Extension (on hyperextension apparatus),['Auxiliary'],['Isolated'],['Pull'],Position thighs prone on large pad and lower legs under padded brace. Hold weight to chest or behind neck.,"Lower body by bending waist until fully flexed. Raise, or extend waist until torso is parallel to legs. Repeat.",Adjust lower leg brace so pressure is evenly distributed on thigh pad. Begin with body weight and add additional weight gradually to allow lower back adequate adaptation. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
206,Weighted Back Extension (on stability ball),['Auxiliary'],['Isolated'],['Pull'],Lie prone on ball. Position toes out wide on floor for balance. Hold weight under chin or behind neck.,Raise torso off of ball by hyperextending spine. Lower torso onto ball allowing spine to flex. Repeat.,"Movement can be made easier by using no additional weight or by positioning hips low on ball. In contrast, exercise can be made more challenging by positioning ball lower toward hip. In which case, feet may be placed against base of wall for stability. See Arm Position During Waist Exercises. If weight is positioned behind head, neck extensors act as stabilizers.",['Erector Spinae'],['None'],['See comments'],[]
207,Weighted 45° Hyperextension,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on padding. Hook heels on platform lip or under padded brace. Hold weight to chest or behind neck.,Raise upper body until hips and waist are fully extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.,"If weight is positioned behind head, neck extensors act as stabilizers:",['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['See comments'],[]
208,Weighted 45° Back Extension (on hyperextension apparatus),['Auxiliary'],['Isolated'],['Pull'],Position thighs prone on padding. Hook heels on platform lip or under padded brace. Hold weight to chest or behind neck.,"Lower body by bending waist until fully flexed. Raise, or extend waist until torso is parallel to legs. Repeat.",Position pad high enough to evenly distribute body weight on thigh but not so high that range of motion is limited; abdomen should not press on top side of pad when upper body is lowered. Begin with body weight and add additional weight gradually to allow lower back adequate adaptation.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
209,Cable Seated Row,['Basic'],['Compound'],['Pull'],Sit slightly forward on seat or bench in order to grasp cable attachment. Place feet on vertical platform. Slide hips back positioning knees with slight bend.,"Pull cable attachment to waist while straightening lower back. Pull shoulders back and push chest forward while arching back. Return until arms are extended, shoulders are stretched forward, and lower back is flexed forward. Repeat.",Begin with light weight and add additional weight gradually to allow lower back adequate adaptation. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch. Full range of motion through lower back will vary from person to person. See exercise performed with Dual Pulley and related exercise Cable Straight Back Seated Row. Also see Cable Seated Row Question and Dangerous Exercise Essay.,"['Back, General']","['Erector Spinae', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
210,Cable Wide Grip Seated Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Sit slightly forward on platform in order to grasp cable attachment. With awider than shoulder width grip, slide hips back positioning knees with slight bend.","Pull cable attachment to waist while pulling torso upright. Pull shoulders back and push chest forward while arching back. Return until arms are extended, shoulders are stretched forward, and lower back is flexed forward. Repeat.",Begin with light weight and additional weight gradually to allow lower back adequate adaptation. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch. Full range of motion through lower back will vary from person to person. See Cable Seated Row Question. Also see Cable Wide Grip Straight Back Seated Row and Dangerous Exercise Essay.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal', 'Erector Spinae']","['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
211,"Back Extension (on stability ball, arms down)",['Auxiliary'],['Isolated'],['Pull'],Lie prone on ball with feet against base of wall. Place arms to sides or clasp hands behind hips or low back.,Raise torso off of ball by hyperextending spine. Lower torso onto ball allowing spine to flex. Repeat.,"If no wall is available, hips can be positioned lower on ball and toes can be positioned out wide on floor for balance. Synergists only work partial range of motion through terminal extension.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus']",['No significant stabilizers'],[]
212,"Back Extension (on stability ball, arms crossed)",['Auxiliary'],['Isolated'],['Pull'],"Lie prone on ball, with front of feet apart on floor or with feet against base of wall. Cross arms, hands in front of shoulders.",Raise torso off of ball by hyperextending spine. Lower torso onto ball allowing spine to flex. Repeat.,"If no wall is available, hips can be positioned lower on ball and toes can be positioned out wide on floor for balance.",['Erector Spinae'],['None'],['Splenius'],[]
213,"Back Extension (on stability ball, arms up)",['Auxiliary'],['Isolated'],['Pull'],Lie prone on ball with feet against base of wall. Place arms parallel out over floor beyond head.,Raise torso off of ball and hands over head by hyperextending spine. Lower torso onto ball allowing spine to flex with arms being lowered toward floor. Repeat.,"If no wall is available, hips can be positioned lower on ball and toes can be positioned out wide on floor for balance. Synergists only work partial range of motion through terminal extension.",['Erector Spinae'],"['Gluteus Maximus', 'Adductor Magnus']","['Deltoid, Anterior', 'Deltoid, Lateral', 'Trapezius, Lower', 'Trapezius, Middle']",[]
214,Bird Dog,['Auxiliary'],['Isolated'],['Pull'],Kneel on mat on all fours with legs and hands slightly apart.,Raise arm out straight beside head while raising and extending leg on opposite side up out behind body. Lower arm and leg to floor to original position and repeat. Perform movement with opposite arm and leg.,Lift leg and arm deliberately with no jerking. Also see Alternating Bird Dog.,['Erector Spinae'],"['Gluteus Maximus', 'Trapezius, Lower', 'Trapezius, Middle', 'Deltoid, Anterior', 'Deltoid, Lateral']","['Gluteus medius', 'Gluteus minimus', 'Piriformis', 'Obturator externus', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Triceps Brachii']",[]
215,Alternating Bird Dog,['Auxiliary'],['Isolated'],['Pull'],Kneel on mat on all fours with legs and hands slightly apart.,Raise left arm out straight beside head while raising and extending right leg up out behind body. Lower arm and leg to floor to original position. Repeat by raising and lowering right arm and left leg in same manner. Repeat by alternating between opposite sides.,Lift legs and arms deliberately with no jerking. Also see Bird Dog.,['Erector Spinae'],"['Gluteus Maximus', 'Trapezius, Lower', 'Trapezius, Middle', 'Deltoid, Anterior', 'Deltoid, Lateral']","['Gluteus medius', 'Gluteus minimus', 'Piriformis', 'Obturator externus', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Triceps Brachii']",[]
216,Bird Dog (on stability ball),['Auxiliary'],['Isolated'],['Pull'],Lay on top of exercise ball with legs and hands slightly apart. Place chest down so torso is wrapped over ball.,"Raise arm and torso upward beside head while raising leg on opposite side up out behind body. Lower arm, torso, and leg to original position and repeat. Perform movement with opposite arm and leg.",Lift leg and arm deliberately with no jerking. Also see Alternating Bird Dog (one exercise ball).,['Erector Spinae'],"['Gluteus Maximus', 'Trapezius, Lower', 'Trapezius, Middle', 'Deltoid, Anterior', 'Deltoid, Lateral', 'Hamstrings']","['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Triceps Brachii']",[]
217,Alternating Bird Dog (on exercise ball),['Auxiliary'],['Isolated'],['Pull'],Lay on top of exercise ball with legs and hands slightly apart. Place chest down so torso is wrapped over ball.,"Raise left arm and torso upward beside head while raising right leg up behind body. Lower arm, torso, and leg to original position and repeat. Repeat by raising and lowering right arm and left leg in same manner. Repeat by alternating between opposite sides.",Lift leg and arm deliberately with no jerking. Also see Bird Dog (on exercise ball).,['Erector Spinae'],"['Gluteus Maximus', 'Trapezius, Lower', 'Trapezius, Middle', 'Deltoid, Anterior', 'Deltoid, Lateral', 'Hamstrings']","['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Triceps Brachii']",[]
