,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
112,Lever Iron Cross,['Basic'],['Compound'],['Pull'],Stand on platform and grasp handles to sides with palms down grip.,"With arms straight, pull lever handles down below hips. Return lever handles upward just above shoulder high, or just before slight pressure in shoulder is felt. Repeat.",Platform should be adjusted so shoulder joint and girdle are approximate height as lever fulcrum. Also See Bent-over Fly on Iron Cross Machine.,['Latissimus Dorsi'],"['Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",['No significant stabilizers'],[]
113,Lever Pulldown,['Basic'],['Compound'],['Pull'],Sit on seat. Reach up and grasp handles with wide overhand grip.,Pull levers down to sides of shoulders. Return until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide. See Lever Pulldown performed on alternative apparatus. Also see exercise with parallel grip.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
114,Lever Pulldown,['Basic'],['Compound'],['Pull'],Sit on seat. Reach up and grasp handles with overhand grip.,Pull levers down to sides of shoulders. Return until arms and shoulders are fully extended. Repeat.,Also see Lever Pulldown performed on alternative apparatus.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
115,Lever Pulldown (parallel grip),['Basic'],['Compound'],['Pull'],Sit on seat. Reach up and grasp parallel handles.,Pull levers down to sides of shoulders. Return until arms and shoulders are fully extended. Repeat.,Also see Lever Pulldown.,['Latissimus Dorsi'],"['Biceps Brachii', 'Brachialis', 'Brachioradialis', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
116,Lever Pullover,['Auxiliary'],['Isolated'],['Pull'],Adjust seat height so lever is near shoulder axis. Sit on machine and push foot lever. Place elbows on pads and grasp bar from behind. Release foot lever and place feet on platform or to sides.,"Pull lever forward and down until elbows are to sides. Return until shoulders are fully flexed, or upper arms are parallel to torso. Repeat.","When finished, push foot lever before releasing arm from lever. Release foot lever after releasing arm from lever. Actual range of motion is dependent upon individual shoulder flexibility.",['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Pectoralis Minor', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae']","['Trapezius, Lower']",[]
117,Lever Underhand Pulldown,['Basic'],['Compound'],['Pull'],Grasp lever handles with underhand grip. Sit with thighs under supports.,Pull down lever handles to sides until elbows are to sides. Return until arms and shoulders are fully extended. Repeat.,See pad kick down on Hammer Machine. Also see exercise on alternative machine.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
118,Lever Underhand Pulldown,['Basic'],['Compound'],['Pull'],Grasp lever handles with underhand grip. Sit with thighs under supports.,Pull down lever handles to upper chest until elbows are to sides. Return until arms and shoulders are fully extended. Repeat.,Also see exercise on alternative machine.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
119,Lever Alternating Underhand Pulldown,['Basic'],['Compound'],['Pull'],Grasp lever handles with underhand grip. Sit with thighs under supports.,Pull down one lever handle to side until elbow is down to side. Return until arm and shoulder are fully extended. Repeat with opposite arm. Continue to alternate pulldown between arms.,See pad kick down on Hammer Machine.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
120,Weighted Chin-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with underhand shoulder width grip.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt or dumbbell can be placed between ankles. Also see Chin-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
121,Weighted Neutral Grip Chin-up,['Basic'],['Compound'],['Pull'],Reach up and grasp bars angled inward with underhand shoulder width grip.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt or dumbbell can be placed between ankles. Also see Neutral Grip Chin-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
122,Weighted Parallel Close Grip Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp close grip parallel bars.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt or dumbbell can be placed between ankles. Also see Parallel Close Grip Pull-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
123,Weighted Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with overhand wide grip.,Pull body up until chin is above bar. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt or dumbbell can be placed between ankles as shown. Range of motion will be compromised if grip is too wide. Also see Pull-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
124,Weighted Neutral Grip Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with neutral grip.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt or dumbbell can be placed between ankles.  Also see Neutral Grip Pull-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
125,Weighted Pull-up (open-centered bar),['Basic'],['Compound'],['Pull'],Reach up and grasp bar with wide overhand grip.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt or dumbbell can be placed between ankles. Range of motion will be compromised if grip is too wide. Also see Pull-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
126,Weighted Rear Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with overhand wide grip.,Pull body up until bar touches back of neck. Lower body until arms and shoulders are fully extended. Repeat.,Added weight can be placed on dip belt (as shown) or dumbbell can be placed between ankles. Range of motion will be compromised if grip is too wide. Also see Rear Pull-up without added weight.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
127,Band-assisted Chin-up,['Basic'],['Compound'],['Pull'],Grab each side of hanging exercise band with both hands. Stretch exercise band down and step onto bottom inside of band with one foot. Stretch band down further by extending leg straight down. Reach up and grasp bar with underhand shoulder width grip while keeping banded leg straight.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"Free foot can be placed inside of band (as shown) or on top of foot in band for safety in case band slips from foot. At conclusion of set, step down with free foot at bottom of exercises. Dismount band by grasping each side of exercise band, stretch exercise band down, and step out. Continuing to hold on to each side of band while allowing band to contract to normal length.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
128,Band-assisted Neutral Grip Chin-up,['Basic'],['Compound'],['Pull'],Grab each side of hanging exercise band with both hands. Stretch exercise band down and step onto bottom inside of band with one foot. Stretch band down further by extending leg straight down. Reach up and grasp bars angled inward with underhand shoulder width grip while keeping banded leg straight.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"Free foot can be placed to side of other foot (as shown) or on top of foot in band for safety in case band slips from foot. At conclusion of set, step down with free foot at bottom of exercises. Dismount band by grasping each side of exercise band, stretch exercise band down, and step out. Continuing to hold on to each side of band while allowing band to contract to normal length.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
129,Band-assisted Pull-up,['Basic'],['Compound'],['Pull'],Grab each side of hanging exercise band with both hands. Stretch exercise band down and step onto bottom inside of band with one foot. Stretch band down further by extending leg straight down. Reach up and grasp bar with overhand wide grip while keeping banded leg straight.,Pull body up until chin is above bar. Lower body until arms and shoulders are fully extended. Repeat.,Free foot can be placed on top of foot in band for safety in case band slips from foot. Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
130,Band-assisted Neutral Grip Pull-up,['Basic'],['Compound'],['Pull'],Grab each side of hanging exercise band with both hands. Stretch exercise band down and step onto bottom inside of band with one foot. Stretch band down further by extending leg straight down. Reach up and grasp bar with neutral grip while keeping banded leg straight.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,Special angled pull-up bar assembly is shown. Free foot can be placed on top of foot in band for safety in case band slips from foot.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
131,Band-assisted Open Centered Pull-up,['Basic'],['Compound'],['Pull'],Grab each side of hanging exercise band with both hands. Stretch exercise band down and place bent knee inside of band. Stretch band down further by pointing knee downward. Reach up and grasp bars to each side with wide overhand grip.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,Range of motion will decrease if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
132,Band-assisted Parallel Grip Pull-up,['Basic'],['Compound'],['Pull'],Grab each side of hanging exercise band with both hands. Stretch exercise band down and step onto bottom inside of band with one foot. Stretch band down further by extending leg straight down. Reach up and grasp parallel bars while keeping banded leg straight.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"Free foot can be placed inside of band (as shown) or on top of foot in band for safety in case band slips from foot. At conclusion of set, step down with free foot at bottom of exercises. Dismount band by grasping each side of exercise band, stretch exercise band down, and step out. Continuing to hold on to each side of band while allowing band to contract to normal length.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
133,Band-assisted Rear Pull-up,['Basic'],['Compound'],['Pull'],Grasp middle of hanging exercise band and pull down to side of leg. Lift foot and hook band under heel. Stretch band down further by extending leg straight down. Face perpendicular under pullup bar and position band behind body. Pull band apart and place other foot onto band so both feet are together inside of band. Reach up and grasp pull-up bar with overhand wide grip while keeping legs straight.,Pull body up until bar touches back of neck. Lower body until arms and shoulders are fully extended. Repeat.,"Range of motion will be compromised if grip is too wide. At conclusion of set, step one foot out of band at bottom of exercises. Grasping each side of exercise band from behind and pull down. Transfer body weight onto free leg, bend knee of banded leg, release band from underfoot, and step out. Transfer both sides of taut band to one hand behind body. Turn body to side of hand holding band while permitting band to contract to normal length.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
134,Chin-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with underhand shoulder width grip.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Easier,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
135,Neutral Grip Chin-up,['Basic'],['Compound'],['Pull'],Reach up and grasp bars angled inward with underhand shoulder width grip.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Easier,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
136,Parallel Close Grip Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp parallel bars.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Easier,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
137,Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with overhand wide grip.,Pull body up until chin is above bar. Lower body until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
138,Neutral Grip Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with neutral grip.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,Special angled pull-up bar assembly is shown.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
139,Pull-up (open-centered bar),['Basic'],['Compound'],['Pull'],Reach up and grasp bars to each side with wide overhand grip.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
140,Rear Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with overhand wide grip.,Pull body up until bar touches back of neck. Lower body until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
141,Partner-assisted Chin-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with underhand shoulder width grip. Bend knees so partner can assist from behind.,Pull body up until elbows are to sides or chin is just above bar. Lower body until arms and shoulders are fully extended. Repeat.,Partner can assist as needed by pulling ankles or top feet up from behind. Also see self-assisted technique.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
142,Partner-assisted Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with wide overhand grip. Bend knees so partner can assist from behind.,Pull body up until chin is just above bar. Lower body until arms and shoulders are fully extended. Repeat.,Partner can assist as needed by pulling ankles or top feet up from behind. Exercise can be used until Pull-ups can be performed. Range of motion will be compromised if grip is too wide .,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Middle', 'Trapezius, Lower', 'Pectoralis Minor']",[],[]
143,Partner-assisted Rear Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with overhand wide grip. Bend knees so partner can assist from behind.,Pull body up until bar touches back of neck. Lower body until arms and shoulders are fully extended. Repeat.,Partner can assist as needed by pulling ankles or top feet up from behind. Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
144,Self-assisted Chin-up,['Basic'],['Compound'],['Pull'],"Stand facing fixed horizontal bar at neck height. Grasp bar with underhand grip shoulder width. Position feet forward on floor, slightly in front of bar.","Lower body under bar until arms and shoulders are fully extended. If necessary, use minimal assistance of lower body to control descent, allowing knees and hips to bend, keeping flat on floor. Pull body up until elbows are to sides, again with minimal assistance from lower body. Repeat.","If lower body is used for assistance, Hip and Knee Extensors muscles are utilized. Back extensors may be activated minimally as stabilizer through spine.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
145,Self-assisted Pull-up,['Basic'],['Compound'],['Pull'],"Stand facing fixed horizontal bar at neck height. Grasp bar with wide overhand grip. Position feet forward on floor, slightly in front of bar.","Lower body under bar until arms and shoulders are fully extended. If necessary, use minimal assistance of lower body to control descent, allowing knees and hips to bend, keeping flat on floor. Pull body up until chin is just above bar, again with minimal assistance from legs. Repeat.","If lower body is used for assistance, Hip and Knee Extensors muscles are utilized. Back extensors may be activated minimally as stabilizer through spine. Range of motion will be compromised if grip is too wide.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Middle', 'Trapezius, Lower', 'Pectoralis Minor']",[],[]
146,Self-assisted Rear Pull-up,['Basic'],['Compound'],['Pull'],Grasp bar with overhand wide grip. Position forefeet on floor just behind low bar or on bench just behind high bar.,"Lower body until arms and shoulders are fully extended. If necessary, use minimal assistance of lower body to control descent allowing knees to bend. Pull body up until bar touches back of neck, again with minimal assistance from lower body. Repeat.","If bar is too low, knees may need to spread apart at bottom of motion (as shown) to achieve full range of motion. Range of motion will be compromised if grip is too wide. If lower body is used for assistance, Quadriceps are utilized.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
147,Suspended Pull-up,['Basic'],['Compound'],['Pull'],Grasp high suspension handles.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,"This exercise can be performed on adjustable length gymnastics rings or a dual anchored suspension trainer where the handles can be placed a short distance apart. Performing this exercise on a TRXⓇ style suspension trainer would require a narrower grip, with the hands closer together.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
148,Suspended Self-assisted Pull-up,['Basic'],['Compound'],['Pull'],"Stand facing suspension handles placed at neck height. Grasp handles and position feet forward on floor, slightly in front of handles.","Lower body under handles until arms and shoulders are fully extended. If necessary, use minimal assistance of lower body to control descent, allowing knees and hips to bend, keeping flat on floor. Pull body up until chin is just above handles, again with minimal assistance from legs. Repeat.","If lower body is used for assistance, Hip and Knee Extensors muscles are utilized. Back extensors may be activated minimally as stabilizer through spine. Range of motion will be compromised if handles are too wide apart.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Middle', 'Trapezius, Lower', 'Pectoralis Minor']",[],[]
149,Stability Ball Rollout,['Auxiliary'],['Isolated'],['Push'],"Kneel on floor or mat facing stability ball within arm's reach. Straighten hips with subtle bend. Also straighten arms with slight bend, down in front of body. Place fists side by side on upper side of ball closest to hips.",Lean forward and roll ridged arms out over ball. Roll forward as far as possible. Raise body back up by pulling arms back until kneeling upright in original position. Repeat.,Try to keep elbows nearly straight throughout exercise. Also known as Stability Ball Kneeling Rollout.,[],"['Latissimus Dorsi', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Deltoid, Posterior', 'Rhomboids']","['Obliques', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Pectoralis Minor', 'Wrist Flexors']",[]
150,Wheel Rollout,['Auxiliary'],['Isolated'],['Pull'],"Kneel on floor or mat. Grasp handles on wheel to each side with overhand grip. Position wheel near front of knees and lean over wheel with arms extended downward, supporting upper body.","With arms straight, roll wheel out as far as possible. Lower body gently to floor extending arms forward. Raise body back up by flexing hips and pulling arms back to original position. Return until hips are extended. Repeat.","Keep elbows straight or nearly straight throughout exercise. Also known as Wheel Kneeling Rollout. Rectus Abdominis and Obliques practically contract isometrically since little waist flexion occurs under resistance. With no waist flexion, Rectus Abdominis and External Oblique act to stabilize pelvis and waist during hip flexion. See target muscle of rollout question. Also see Spot Reduction Myth and Lower Ab Myth.",['Iliopsoas'],"['Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Latissimus Dorsi', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Deltoid, Posterior', 'Rhomboids']","['Rectus Abdominis', 'Obliques', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Wrist Flexors']",[]
151,Suspended Kneeling Rollout,['Auxiliary'],['Isolated'],['Push'],"Kneel on floor or mat and grasp suspension trainer handles. Position body upright with subtle bend through hip. Also, straighten arms in front of body with slight bend.",Lean body forward while maintaining small bend in hip. Allow arms to bend forward to sides of head. Bend over as far as possible. Raise body back up by pulling arms back until kneeling upright in original position. Repeat.,"Try to keep elbows nearly straight throughout exercise. Target muscle, Rectus Abdominis practically contracts isometrically since only a small degree of waist flexion occurs under resistance and, with the assistance of the External Oblique, act to stabilize spine. See target muscle of rollout question. Also see Spot Reduction Myth and Lower Ab Myth.",[],"['Latissimus Dorsi', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Deltoid, Posterior', 'Rhomboids']","['Obliques', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Wrist Flexors']",[]
152,Cambered Barbell Seated Shrug,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on end of bench and grasp cambered bar from beneath with overhand or mixed grip.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['No significant stabilizers'],[]
153,Barbell Shrug,['Basic'],['Isolated'],['Pull'],Stand holding barbell with overhand or mixed grip; shoulder width or slightly wider.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
154,Trap Bar Shrug,['Basic'],['Isolated'],['Pull'],Step into trap barbell and stand holding handles of trap bar to sides.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
155,Trap Bar Shrug (elevated stand),['Basic'],['Isolated'],['Pull'],Step into elevated trap bar stand. Bend down and grasp handles of apparatus to sides. Stand upright.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate, depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
156,Cable Shrug,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Stand facing low pulley and grasp cable bar with shoulder width or slightly wider overhand grip. Stand close to pulley.,"With arms straight, elevate shoulders as high as possible. Lower and repeat.","Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
